0,1,2,3,4,5,6
15.3119,-6.5941,6.1420,-1.9070,0.9434,-1.1095,0.3031
-2.1347,-0.3725,-0.1985,1.5558,0.0759,0.2886,1.7170
-2.1348,-0.3725,-0.1984,1.5558,0.0759,0.2885,1.7170
-2.1348,-0.3725,-0.1984,1.5558,0.0759,0.2885,1.7170
-2.1392,-0.4436,-0.2403,1.5358,0.1635,0.2269,1.7218
16.5772,3.9327,-6.2413,1.5090,1.9372,-0.8202,0.9312
16.5772,3.9326,-6.2413,1.5090,1.9372,-0.8202,0.9312
16.5772,3.9326,-6.2412,1.5090,1.9372,-0.8202,0.9312
16.5701,3.8597,-6.2510,1.3522,2.2184,-0.3525,-1.0414
16.5701,3.8597,-6.2510,1.3522,2.2184,-0.3525,-1.0413
16.5701,3.8597,-6.2509,1.3522,2.2184,-0.3525,-1.0413
-1.3334,-3.6738,-1.9150,2.1015,1.4980,1.4073,-0.1750
-1.3334,-3.6738,-1.9150,2.1015,1.4980,1.4073,-0.1750
-1.3445,-1.2569,-1.0759,4.0577,2.8706,1.2944,0.4349
-1.3445,-1.2569,-1.0759,4.0577,2.8706,1.2944,0.4349
16.6001,1.6153,-7.1173,-0.4253,0.6907,-0.5936,-0.0200
16.6001,1.6153,-7.1173,-0.4253,0.6907,-0.5936,-0.0200
16.6001,1.6153,-7.1172,-0.4253,0.6907,-0.5936,-0.0200
16.5683,3.8633,-6.2412,1.3534,2.2386,-0.3284,-1.1560
16.5683,3.8633,-6.2412,1.3534,2.2386,-0.3284,-1.1560
16.5727,3.9343,-6.1993,1.3734,2.1510,-0.2668,-1.1608
-2.3301,-3.6582,-1.1386,-2.1036,-2.9201,0.5968,1.6052
-2.3485,-3.6111,-1.0611,-2.1959,-2.4011,1.2939,-1.3916
-2.3495,-3.6397,-1.0516,-2.1517,-2.5934,1.0350,-0.3527
-2.3390,-3.5980,-1.1080,-2.2073,-2.4057,1.2885,-1.2783
-2.3298,-3.6697,-1.1378,-2.0851,-3.0044,0.4834,2.0669
-2.3317,-3.6698,-1.1292,-2.0867,-2.9864,0.5075,1.9518
-2.3494,-3.6726,-1.0459,-2.0996,-2.8264,0.7214,0.9169
-2.3356,-3.6705,-1.1105,-2.0895,-2.9509,0.5549,1.7219
-2.3335,-3.6278,-1.1283,-2.1548,-2.6717,0.9309,0.2211
-2.3410,-3.6525,-1.0887,-2.1232,-2.7695,0.7987,0.6842
-2.3361,-3.6383,-1.1141,-2.1409,-2.7186,0.8676,0.4524
-2.3345,-3.6176,-1.1251,-2.1720,-2.5888,1.0424,-0.2404
-2.3370,-3.6368,-1.1100,-2.1441,-2.6990,0.8938,0.3371
-2.3304,-3.6677,-1.1353,-2.0888,-2.9842,0.5105,1.9515
-2.3480,-3.5893,-1.0672,-2.2300,-2.2519,1.4947,-2.1996
-2.3381,-3.5876,-1.1139,-2.2230,-2.3406,1.3761,-1.6247
-2.3459,-3.6817,-1.0608,-2.0818,-2.9262,0.5874,1.4931
-2.3367,-3.6724,-1.1051,-2.0877,-2.9528,0.5523,1.7221
-2.3332,-3.6635,-1.1229,-2.0983,-2.9256,0.5892,1.6059
-2.3371,-3.6579,-1.1062,-2.1109,-2.8474,0.6941,1.1450
-2.3513,-3.6339,-1.0439,-2.1627,-2.5331,1.1160,-0.6986
-2.3427,-3.6764,-1.0765,-2.0871,-2.9208,0.5950,1.4924
-2.3351,-3.6756,-1.1121,-2.0809,-2.9923,0.4992,1.9525
-2.3444,-3.6463,-1.0738,-2.1364,-2.6907,0.9045,0.2234
-2.1063,-3.9216,-1.5218,-1.4710,-1.6089,0.9567,-1.1040
-2.1063,-3.9216,-1.5218,-1.4710,-1.6089,0.9567,-1.1040
-2.3376,-3.5686,-1.1198,-2.2523,-2.2126,1.5485,-2.3173
-2.3426,-3.6221,-1.0868,-2.1727,-2.5391,1.1086,-0.5849
-2.3258,-3.6600,-1.1583,-2.0966,-2.9762,0.5216,1.9506
-2.3533,-3.7129,-1.0955,-2.1678,-2.5261,0.9461,-0.2326
16.6084,0.3868,-7.5443,-1.3600,-0.1899,-0.8014,0.7713
16.6084,0.3868,-7.5442,-1.3600,-0.1899,-0.8014,0.7713
16.6128,0.4578,-7.5023,-1.3400,-0.2775,-0.7398,0.7666
-2.3532,-3.6100,-1.0392,-2.2022,-2.3457,1.3681,-1.7368
-2.3518,-3.5955,-1.0487,-2.2237,-2.2584,1.4857,-2.1988
-2.3455,-3.6301,-1.0717,-2.1631,-2.5654,1.0731,-0.4690
-2.3448,-3.6079,-1.0788,-2.1974,-2.4159,1.2743,-1.2771
-2.3462,-3.6492,-1.0651,-2.1334,-2.6937,0.9003,0.2237
-2.3429,-3.6887,-1.0734,-2.0678,-3.0059,0.4804,1.9542
-2.3414,-3.6051,-1.0956,-2.1985,-2.4310,1.2542,-1.1623
-2.3346,-3.5697,-1.1333,-2.2478,-2.2498,1.4986,-2.0870
-2.3553,-3.6406,-1.0240,-2.1560,-2.5400,1.1064,-0.6977
-2.3428,-3.6255,-1.0850,-2.1676,-2.5607,1.0795,-0.4696
-2.3481,-3.6494,-1.0564,-2.1350,-2.6758,0.9243,0.1087
-2.3308,-3.6293,-1.1407,-2.1499,-2.7093,0.8804,0.4513
-2.3425,-3.6610,-1.0802,-2.1112,-2.8145,0.7380,0.9154
-2.3402,-3.6121,-1.0996,-2.1862,-2.4926,1.1714,-0.8163
-2.3386,-3.6844,-1.0944,-2.0704,-3.0195,0.4624,2.0687
-2.3323,-3.6709,-1.1259,-2.0856,-2.9875,0.5059,1.9519
-2.3387,-3.5796,-1.1123,-2.2361,-2.2782,1.4601,-1.9708
-2.3404,-3.5794,-1.1045,-2.2380,-2.2599,1.4846,-2.0858
-2.3441,-3.6727,-1.0708,-2.0943,-2.8808,0.6487,1.2620
-2.3338,-3.7131,-1.1866,-2.1485,-2.7254,0.6795,1.0329
15.2745,-3.7103,7.2375,0.5466,2.6303,-1.4509,1.4469
15.2745,-3.7103,7.2375,0.5466,2.6303,-1.4509,1.4469
15.2745,-3.7103,7.2376,0.5466,2.6303,-1.4509,1.4469
15.2745,-3.7103,7.2376,0.5466,2.6302,-1.4509,1.4469
15.2789,-3.6393,7.2795,0.5666,2.5427,-1.3893,1.4421
-2.3309,-3.6146,-1.1425,-2.1733,-2.6037,1.0226,-0.1258
-2.3389,-3.6670,-1.0959,-2.0983,-2.8930,0.6326,1.3763
-2.3455,-3.6600,-1.0666,-2.1157,-2.7772,0.7880,0.6851
-2.3523,-3.5994,-1.0457,-2.2181,-2.2804,1.4560,-2.0833
-2.3361,-3.6802,-1.1068,-2.0745,-3.0152,0.4683,2.0682
-2.3526,-3.6570,-1.0339,-2.1274,-2.6836,0.9134,0.1096
-2.3533,-3.6222,-1.0367,-2.1831,-2.4306,1.2539,-1.2753
-2.3452,-3.6505,-1.0696,-2.1304,-2.7131,0.8742,0.3388
-2.3522,-3.6540,-1.1112,-2.2598,-2.1216,1.4907,-2.4258
16.5977,3.0832,-6.6060,0.8717,1.1942,-1.1416,2.3369
16.5977,3.0832,-6.6060,0.8717,1.1942,-1.1416,2.3369
16.5977,3.0832,-6.6060,0.8717,1.1942,-1.1416,2.3369
-1.3243,-3.5999,-1.9461,2.1109,1.6069,1.5149,-0.5179
-1.3199,-3.5289,-1.9042,2.1309,1.5193,1.5765,-0.5226
-2.1144,-3.4981,-1.3206,-1.0139,-1.6343,0.5378,0.5648
-2.1144,-3.4981,-1.3206,-1.0139,-1.6344,0.5377,0.5648
-2.1144,-3.4981,-1.3206,-1.0139,-1.6344,0.5377,0.5648
-2.1188,-3.5691,-1.3624,-1.0338,-1.5468,0.4761,0.5696
16.6277,-0.3719,-7.9228,-2.1568,-0.2395,-0.1845,-1.6320
16.6277,-0.3719,-7.9228,-2.1568,-0.2395,-0.1845,-1.6320
16.6277,-0.3719,-7.9227,-2.1568,-0.2395,-0.1845,-1.6319
16.6073,1.1333,-7.3367,-0.9471,0.7388,-0.0913,-2.0417
16.6073,1.1333,-7.3367,-0.9471,0.7388,-0.0913,-2.0417
16.6073,1.1333,-7.3367,-0.9471,0.7388,-0.0913,-2.0417
16.5807,3.9485,-6.2734,1.4257,2.1820,-0.4696,-0.4574
16.5807,3.9484,-6.2734,1.4257,2.1820,-0.4696,-0.4574
16.5851,4.0195,-6.2314,1.4457,2.0944,-0.4080,-0.4622
-2.3351,-2.6665,-0.8153,0.2813,-0.8431,1.3870,-1.6133
-2.3417,-2.7731,-0.8781,0.2514,-0.7117,1.2946,-1.6062
-1.9816,-2.4275,-0.9414,3.5803,1.8799,0.8715,0.4042
-1.9467,-5.4674,-2.0776,1.2189,-0.2731,0.4144,2.2645
-1.9462,-5.2471,-2.0171,1.3553,-0.0446,0.5580,1.7093
-1.9396,-5.1405,-1.9543,1.3853,-0.1760,0.6504,1.7021
-2.3324,-2.5633,-0.7864,0.4043,-0.9155,1.1938,-0.7932
-2.3505,-2.0492,-0.4924,1.0052,-1.0107,0.5796,1.5835
-2.3571,-2.1558,-0.5552,0.9752,-0.8794,0.4872,1.5907
-2.0017,-2.1769,-0.7759,3.7172,2.3441,1.3078,-1.5286
-1.9952,-2.0704,-0.7130,3.7472,2.2128,1.4002,-1.5358
-2.9245,-0.0958,-0.2727,-1.0846,0.4284,-0.9039,0.0934
-2.3546,-0.0726,0.1401,2.4660,0.4542,0.9972,0.0603
-2.3546,-0.0726,0.1401,2.4660,0.4542,0.9972,0.0603
-2.3633,-1.0609,-0.1373,1.6719,-0.0242,1.1476,-0.7363
-2.3699,-1.1675,-0.2001,1.6419,0.1071,1.0552,-0.7291
-1.9816,-3.5651,-1.2936,2.7421,1.0473,0.6437,1.2084
-1.9816,-3.5651,-1.2935,2.7421,1.0473,0.6437,1.2084
-1.9458,-5.3979,-2.1052,1.0577,0.3510,1.2722,-1.2004
-1.9465,-5.3120,-2.0175,1.0509,0.3183,1.5179,-1.9013
-2.3282,-3.9222,-1.2052,-0.4926,-2.2260,0.4626,2.0690
-2.3282,-3.9222,-1.2052,-0.4926,-2.2260,0.4626,2.0690
-2.3031,-4.3540,-1.5028,-1.0074,-2.1930,0.9226,0.3927
-2.3097,-4.4606,-1.5656,-1.0374,-2.0617,0.8302,0.3999
-1.9600,-5.1971,-1.9580,1.2798,0.4019,1.1522,-0.8262
-1.9535,-5.0905,-1.8952,1.3098,0.2705,1.2446,-0.8334
-2.9278,-0.0622,-0.2635,-1.1408,0.6982,-0.5410,-1.4063
-2.3585,-0.5364,0.0340,2.2123,-0.0964,0.5887,1.6326
-2.3585,-0.5364,0.0340,2.2123,-0.0964,0.5886,1.6326
-2.9222,-0.0379,-0.2935,-1.1738,0.8137,-0.3851,-1.9844
-2.9312,-0.1311,-0.2350,-1.0354,0.2472,-1.1482,1.0182
-2.9332,-0.1074,-0.2301,-1.0748,0.4345,-0.8963,-0.0202
-2.9278,-0.1110,-0.3295,-1.1918,0.8992,-0.4495,-1.9794
16.6045,2.3206,-6.9053,0.1661,0.9780,-0.7828,0.8639
16.6045,2.3206,-6.9052,0.1661,0.9780,-0.7828,0.8639
16.6088,2.3916,-6.8633,0.1861,0.8904,-0.7212,0.8591
-2.9179,-0.1268,-0.2977,-1.0292,0.1431,-1.2874,1.7079
-2.9213,-0.0424,-0.2971,-1.1659,0.7730,-0.4398,-1.7538
-2.9266,-0.0692,-0.2677,-1.1286,0.6367,-0.6237,-1.0603
-2.9174,-0.0807,-0.3087,-1.1014,0.4620,-0.8581,-0.0235
-2.9166,-0.0975,-0.3091,-1.0742,0.3361,-1.0275,0.6689
-2.9132,-0.0438,-0.3346,-1.1558,0.6811,-0.5629,-1.1785
-2.9101,-0.0746,-0.3435,-1.1041,0.4321,-0.8978,0.2059
-2.9178,-0.1295,-0.2979,-1.0247,0.1222,-1.3155,1.8233
-2.3460,-2.2962,-0.6215,0.6766,-0.8247,1.0753,-0.4121
-2.3460,-2.2962,-0.6215,0.6767,-0.8247,1.0753,-0.4121
-2.9165,-0.0914,-0.3106,-1.0838,0.3787,-0.9702,0.4380
-2.9242,-0.1283,-0.2682,-1.0330,0.1958,-1.2169,1.3629
-2.9240,-0.1279,-0.2693,-1.0333,0.1962,-1.2164,1.3629
-2.9380,-0.0614,-0.2161,-1.1522,0.8077,-0.3944,-2.0966
-2.9239,-0.1368,-0.2680,-1.0192,0.1327,-1.3018,1.7091
-2.9068,-0.1201,-0.3508,-1.0290,0.0776,-1.3746,2.1672
-2.9251,-0.0457,-0.2789,-1.1643,0.7876,-0.4204,-1.8685
-2.9271,-0.1002,-0.2597,-1.0802,0.4239,-0.9102,0.0940
-2.9285,-0.0514,-0.2622,-1.1587,0.7818,-0.4285,-1.8678
-2.9322,-0.0667,-0.2418,-1.1381,0.7117,-0.5232,-1.5208
-2.9318,-0.0870,-0.2403,-1.1056,0.5641,-0.7218,-0.7130
-2.9241,-0.1342,-0.2676,-1.0236,0.1536,-1.2737,1.5937
-2.9249,-0.0545,-0.2780,-1.1503,0.7243,-0.5056,-1.5223
-2.9092,-0.1121,-0.3412,-1.0440,0.1583,-1.2662,1.7060
-2.9129,-0.1003,-0.3259,-1.0662,0.2789,-1.1041,1.0143
-2.9199,-0.0940,-0.2947,-1.0830,0.3941,-0.9497,0.3234
-2.9241,-0.1192,-0.2702,-1.0473,0.2595,-1.1312,1.0167
-2.9302,-0.1053,-0.2444,-1.0751,0.4185,-0.9176,0.0946
-2.9259,-0.1012,-0.2651,-1.0775,0.4048,-0.9358,0.2092
-2.9306,-0.0640,-0.2498,-1.1408,0.7145,-0.5193,-1.5211
-2.9071,-0.0995,-0.3534,-1.0618,0.2256,-1.1755,1.3593
-2.9221,-0.0317,-0.2954,-1.1836,0.8564,-0.3276,-2.2154
-2.3198,-4.4347,-1.4351,-1.0135,-2.2727,0.8538,0.5063
-2.3198,-4.4347,-1.4351,-1.0135,-2.2727,0.8538,0.5063
-2.9208,-0.0294,-0.3019,-1.1858,0.8587,-0.3245,-2.2156
-2.9260,-0.0503,-0.2738,-1.1580,0.7648,-0.4512,-1.7528
-2.9288,-0.0610,-0.2587,-1.1438,0.7176,-0.5150,-1.5215
-2.9158,-0.1261,-0.3080,-1.0282,0.1257,-1.3106,1.8228
-2.9207,-0.1315,-0.2838,-1.0246,0.1383,-1.2941,1.7084
-2.9339,-0.0876,-0.2302,-1.1068,0.5816,-0.6984,-0.8278
-2.9199,-0.1390,-0.2865,-1.0118,0.0762,-1.3776,2.0545
-2.9179,-0.0397,-0.3134,-1.1669,0.7577,-0.4602,-1.6391
-2.9162,-0.1058,-0.3097,-1.0607,0.2733,-1.1120,1.0150
-2.9297,-0.1196,-0.2440,-1.0521,0.3134,-1.0591,0.6717
-2.9319,-0.1172,-0.2345,-1.0580,0.3521,-1.0072,0.4412
-2.9252,-0.0850,-0.2713,-1.1024,0.5119,-0.7915,-0.3681
-2.3498,-1.6855,-0.4292,1.0548,-0.1534,1.5224,-2.1972
-2.9231,-0.1145,-0.2758,-1.0538,0.2825,-1.1002,0.9010
-2.9312,-0.1221,-0.2367,-1.0496,0.3108,-1.0627,0.6720
-2.9331,-0.0861,-0.2345,-1.1082,0.5831,-0.6964,-0.8280
-2.9244,-0.1077,-0.2709,-1.0658,0.3438,-1.0178,0.5551
-2.9275,-0.1489,-0.2492,-1.0037,0.0842,-1.3674,1.9406
-2.9226,-0.1226,-0.2768,-1.0404,0.2198,-1.1845,1.2472
-2.9294,-0.0440,-0.2589,-1.1712,0.8436,-0.3454,-2.2138
-2.9293,-0.1488,-0.2410,-1.0055,0.1023,-1.3431,1.8257
-2.9175,-0.1380,-0.2979,-1.0111,0.0592,-1.4003,2.1694
-2.9049,-0.1168,-0.3605,-1.0323,0.0810,-1.3699,2.1668
-2.9157,-0.1080,-0.3115,-1.0567,0.2529,-1.1394,1.1304
-2.9215,-0.1328,-0.2800,-1.0232,0.1369,-1.2960,1.7086
-2.9070,-0.1175,-0.3502,-1.0333,0.0984,-1.3466,2.0518
-2.9351,-0.0595,-0.2298,-1.1523,0.7915,-0.4160,-1.9817
-2.9179,-0.0607,-0.3096,-1.1336,0.6093,-0.6599,-0.8312
-2.9268,-0.1116,-0.2591,-1.0618,0.3396,-1.0235,0.5556
-2.9307,-0.0551,-0.2511,-1.1549,0.7779,-0.4339,-1.8673
-2.9154,-0.1105,-0.3124,-1.0525,0.2323,-1.1672,1.2456
-2.9181,-0.0699,-0.3073,-1.1192,0.5455,-0.7458,-0.4849
-2.9105,-0.1143,-0.3346,-1.0418,0.1560,-1.2694,1.7063
-2.9157,-0.0180,-0.3275,-1.1990,0.8886,-0.2838,-2.3321
-2.9292,-0.1006,-0.2500,-1.0815,0.4415,-0.8866,-0.0211
-2.9307,-0.0461,-0.2529,-1.1692,0.8415,-0.3483,-2.2136
-2.9279,-0.0865,-0.2585,-1.1027,0.5285,-0.7695,-0.4829
-2.9208,-0.1941,-0.3848,-1.1176,0.5140,-1.0571,0.4447
-1.9559,-4.7396,-1.8241,1.6770,0.5415,0.9625,0.0312
-1.9781,-2.1538,-0.8747,3.7780,2.0648,0.9085,0.3163
-1.9715,-2.0472,-0.8118,3.8080,1.9334,1.0009,0.3091
-2.9264,-0.0358,-0.2747,-1.1812,0.8702,-0.3094,-2.3299
-2.9283,-0.0481,-0.2636,-1.1637,0.8033,-0.3996,-1.9831
-2.9117,-0.0833,-0.3345,-1.0919,0.3870,-0.9586,0.4370
-2.9278,-0.0652,-0.2629,-1.1361,0.6770,-0.5695,-1.2908
-2.9213,-0.1294,-0.2818,-1.0284,0.1585,-1.2668,1.5931
-2.9113,-0.1216,-0.3297,-1.0310,0.1123,-1.3283,1.9372
-2.9380,-0.0555,-0.2167,-1.1615,0.8499,-0.3376,-2.3275
-2.9192,-0.1229,-0.2924,-1.0366,0.1833,-1.2334,1.4774
-2.9233,-0.1388,-0.2706,-1.0155,0.1126,-1.3288,1.8244
-2.9217,-0.0820,-0.2883,-1.1036,0.4969,-0.8115,-0.2534
-2.3669,-0.6546,0.0126,2.0025,0.2151,1.1388,-0.6915
-2.3669,-0.6546,0.0126,2.0025,0.2151,1.1388,-0.6915
-2.9310,-0.0796,-0.2454,-1.1165,0.6079,-0.6628,-0.9439
-2.9283,-0.1383,-0.2471,-1.0212,0.1674,-1.2554,1.4793
-2.9113,-0.0705,-0.3390,-1.1117,0.4726,-0.8434,-0.0248
-2.9212,-0.1053,-0.2863,-1.0664,0.3281,-1.0386,0.6699
-2.9268,-0.0666,-0.2672,-1.1330,0.6575,-0.5957,-1.1757
-2.9202,-0.0615,-0.2990,-1.1346,0.6266,-0.6368,-0.9462
-2.9225,-0.1315,-0.2755,-1.0263,0.1563,-1.2699,1.5934
-2.9290,-0.1304,-0.2453,-1.0343,0.2298,-1.1715,1.1332
-2.9164,-0.0521,-0.3184,-1.1458,0.6544,-0.5991,-1.0624
-2.9128,-0.0971,-0.3272,-1.0712,0.3004,-1.0752,0.8989
-2.9118,-0.1165,-0.3281,-1.0395,0.1537,-1.2726,1.7066
-2.9236,-0.0643,-0.2823,-1.1335,0.6418,-0.6166,-1.0609
-2.9135,-0.1312,-0.3178,-1.0178,0.0661,-1.3906,2.1686
-2.9336,-0.0931,-0.2306,-1.0978,0.5397,-0.7548,-0.5971
-2.9152,-0.0530,-0.3239,-1.1431,0.6353,-0.6247,-0.9472
-2.9226,-0.1016,-0.2806,-1.0736,0.3682,-0.9848,0.4392
-2.9360,-0.0702,-0.2234,-1.1364,0.7262,-0.5039,-1.6353
-2.9148,-0.0735,-0.3217,-1.1104,0.4875,-0.8236,-0.1394
-2.9337,-0.1569,-0.2938,-1.1250,0.6347,-0.8060,-0.5932
15.3077,-5.4012,6.4869,-1.0113,1.9971,-0.8571,-0.8300
15.3077,-5.4012,6.4869,-1.0113,1.9971,-0.8571,-0.8300
15.3077,-5.4012,6.4869,-1.0113,1.9971,-0.8571,-0.8300
15.3077,-5.4012,6.4870,-1.0113,1.9971,-0.8572,-0.8300
15.3055,-5.4367,6.4661,-1.0213,2.0409,-0.8880,-0.8276
-1.9514,-4.7881,-1.7841,1.6625,0.1222,0.7645,1.1656
-2.3250,-3.3409,-1.0478,-0.0948,-1.7416,0.6700,1.3197
-2.3294,-3.4119,-1.0896,-0.1148,-1.6541,0.6084,1.3245
-1.3470,-0.8126,-0.9005,4.5072,2.8811,0.9176,1.9879
-1.3470,-0.8126,-0.9005,4.5072,2.8811,0.9175,1.9879
16.6044,1.1968,-7.2479,-0.6396,0.0954,-1.0965,2.0169
16.6044,1.1968,-7.2479,-0.6396,0.0954,-1.0965,2.0169
16.6088,1.2678,-7.2060,-0.6196,0.0078,-1.0349,2.0121
-2.3462,-3.6131,-1.0717,-2.1904,-2.4394,1.2426,-1.1613
-2.3384,-3.6601,-1.0995,-2.1086,-2.8497,0.6909,1.1453
-2.3509,-3.6481,-1.0433,-2.1398,-2.6383,0.9745,-0.1216
-2.3394,-3.7333,-1.1942,-2.1859,-2.5392,0.8401,0.2281
-1.9674,-3.4947,-1.3243,2.5291,1.4238,1.5243,-1.9305
-2.3579,-3.7013,-1.1140,-2.2545,-2.1261,1.3946,-2.1917
-1.9614,-3.9138,-1.5205,2.3859,0.9127,0.7779,0.8160
-1.9592,-3.8782,-1.4995,2.3959,0.8689,0.8087,0.8137
16.6142,0.6255,-7.5343,-1.3531,0.4027,-0.1315,-1.8673
16.6142,0.6255,-7.5342,-1.3531,0.4027,-0.1315,-1.8673
16.6186,0.6966,-7.4923,-1.3331,0.3151,-0.0699,-1.8721
-2.3428,-3.6736,-1.0763,-2.0916,-2.8998,0.6231,1.3772
-2.3643,-0.8775,-0.0865,1.7554,0.2589,1.4017,-1.7579
-2.3351,-1.1913,-0.2939,1.6764,-0.6050,0.4456,2.3636
-2.3351,-1.1913,-0.2939,1.6764,-0.6050,0.4456,2.3636
-2.3614,-0.5923,0.0158,2.0989,0.0816,0.8953,0.3546
-2.3680,-0.6989,-0.0470,2.0689,0.2129,0.8029,0.3618
-1.9773,-3.0565,-1.0816,3.1310,1.0566,0.5877,1.8238
-2.3752,0.1644,0.3474,2.7997,0.3473,0.6052,1.4826
-2.3752,0.1644,0.3474,2.7997,0.3473,0.6052,1.4826
-2.3532,-1.0786,-0.2060,1.8209,-0.3599,0.4364,2.0462
15.3034,-5.9289,6.4123,-1.3082,1.1974,-1.3299,1.1877
-2.3526,-0.4124,0.0159,2.1713,0.3115,1.0876,-0.3240
-2.3526,-0.4125,0.0159,2.1713,0.3115,1.0876,-0.3240
-2.3312,-3.6733,-1.1109,-0.2950,-2.0605,0.4840,1.9809
-2.3540,-3.7560,-1.0849,-2.1003,-2.8239,0.5453,1.3834
16.6162,0.5977,-7.5403,-1.3168,0.2130,-0.3835,-0.8294
16.6162,0.5977,-7.5402,-1.3168,0.2130,-0.3835,-0.8294
16.6161,0.5977,-7.5402,-1.3168,0.2130,-0.3836,-0.8294
16.5985,1.0887,-7.3025,-0.9557,0.7058,-0.1125,-2.0430
16.5985,1.0887,-7.3025,-0.9557,0.7058,-0.1125,-2.0430
16.5963,1.0532,-7.3234,-0.9656,0.7496,-0.1433,-2.0406
-2.0016,-1.5122,-0.5221,4.4386,2.1967,0.5094,1.7830
-2.0016,-1.5122,-0.5220,4.4386,2.1967,0.5094,1.7830
-1.9579,-3.7383,-1.4674,2.5915,0.8064,0.4727,2.1065
-1.9513,-3.6318,-1.4045,2.6215,0.6750,0.5650,2.0994
-2.3217,-3.4601,-1.1084,-0.2197,-1.7520,0.7635,0.9585
-2.3217,-3.4601,-1.1084,-0.2197,-1.7520,0.7635,0.9585
-2.3059,-4.2219,-1.4389,-0.8665,-2.1940,0.8017,0.8709
-2.3125,-4.3285,-1.5017,-0.8964,-2.0627,0.7092,0.8781
-1.9675,-2.1984,-0.8775,3.6985,1.7881,0.9249,0.6386
-2.3391,-3.5772,-1.1112,-2.2403,-2.2576,1.4878,-2.0860
-2.3502,-3.6974,-1.1504,-2.2532,-2.1765,1.3274,-1.8471
-2.0065,-1.4620,-0.5223,4.2868,2.7857,1.3246,-1.5661
-1.9999,-1.3555,-0.4595,4.3168,2.6543,1.4170,-1.5733
-2.3583,-3.7171,-1.1089,-2.2300,-2.2329,1.2508,-1.6146
-1.9621,-2.9002,-1.1528,3.2593,1.2163,0.4593,2.3082
16.5981,2.0779,-6.9882,-0.1975,1.3527,-0.0281,-2.2844
16.5981,2.0779,-6.9882,-0.1975,1.3527,-0.0281,-2.2844
16.5981,2.0779,-6.9881,-0.1975,1.3526,-0.0281,-2.2844
16.6324,-0.6776,-8.0450,-2.4044,-0.4374,-0.2016,-1.5507
16.6324,-0.6776,-8.0450,-2.4044,-0.4375,-0.2016,-1.5507
16.6302,-0.7131,-8.0659,-2.4144,-0.3937,-0.2324,-1.5483
-2.0025,-1.0300,-0.3656,4.8066,2.5220,0.5641,1.6033
-1.9795,-2.3768,-0.9216,3.6851,1.7176,0.5913,1.5662
-1.9773,-2.3412,-0.9006,3.6951,1.6738,0.6221,1.5638
-1.3367,-2.3205,-1.4385,3.2968,1.9715,0.9143,1.9384
-1.3389,-2.3560,-1.4594,3.2868,2.0153,0.8835,1.9408
-1.9890,-1.4926,-0.5486,4.2471,2.3866,1.1582,-0.4349
-2.3489,-2.6308,-0.7552,0.5628,-1.1173,0.5641,1.3052
-1.9566,-5.3217,-1.9817,1.2241,0.0890,0.9294,0.1953
15.3022,-4.6580,6.7907,-0.2397,1.9699,-1.5549,2.0291
15.3022,-4.6581,6.7907,-0.2397,1.9699,-1.5550,2.0291
15.3022,-4.6581,6.7908,-0.2397,1.9699,-1.5550,2.0291
15.3022,-4.6581,6.7908,-0.2397,1.9699,-1.5550,2.0291
15.3066,-4.5870,6.8327,-0.2197,1.8823,-1.4934,2.0243
-2.3205,-3.2348,-1.0729,-0.1883,-1.2290,1.3368,-1.3326
-2.3271,-3.3414,-1.1357,-0.2182,-1.0976,1.2443,-1.3254
-1.9825,-2.1944,-0.8841,3.6600,2.3090,1.2971,-1.3066
-1.9760,-2.0878,-0.8213,3.6900,2.1777,1.3894,-1.3138
-2.9199,-0.2016,-0.3876,-1.1049,0.4520,-1.1405,0.7907
-2.0017,-2.0036,-0.7190,3.8606,2.4279,1.2792,-1.3943
-1.9951,-1.8971,-0.6561,3.8906,2.2965,1.3716,-1.4015
-2.9140,-0.1022,-0.3204,-1.0643,0.2770,-1.1068,1.0146
-2.9367,-0.0623,-0.2216,-1.1495,0.7886,-0.4200,-1.9814
-2.9158,-0.0241,-0.3259,-1.1894,0.8460,-0.3411,-2.1012
-2.9067,-0.0928,-0.3563,-1.0719,0.2686,-1.1176,1.1285
-2.9130,-0.0884,-0.3276,-1.0850,0.3636,-0.9902,0.5527
-2.9099,-0.1193,-0.3365,-1.0333,0.1146,-1.3250,1.9369
-2.9227,-0.0327,-0.2922,-1.1825,0.8553,-0.3292,-2.2152
-2.9151,-0.1249,-0.3115,-1.0294,0.1269,-1.3089,1.8227
-2.9260,-0.0352,-0.2766,-1.1818,0.8708,-0.3085,-2.3300
-2.9322,-0.0668,-0.2417,-1.1380,0.7116,-0.5232,-1.5208
-2.9274,-0.0436,-0.2684,-1.1699,0.8259,-0.3690,-2.0988
-2.9194,-0.0512,-0.3043,-1.1501,0.6915,-0.5494,-1.2925
-2.9178,-0.1206,-0.2994,-1.0389,0.1857,-1.2300,1.4771
-2.9178,-0.0245,-0.3166,-1.1908,0.8638,-0.3174,-2.2162
-2.9231,-0.0785,-0.2821,-1.1106,0.5367,-0.7580,-0.4839
-2.9252,-0.1300,-0.2632,-1.0313,0.1941,-1.2193,1.3632
-2.9154,-0.1225,-0.3104,-1.0335,0.1475,-1.2812,1.7073
-2.9141,-0.1143,-0.3179,-1.0452,0.1922,-1.2210,1.4763
